ID,Title,Publication Date,Language,Published In,Is Open Access,Open Access Status,URL,Type,Authors
W1592061067,"Graphlib 0: Procedurs to represent, generate and analyse graphs",1975-01-01,en,Stichting Mathematisch Centrum. Mathematische Besliskunde,false,closed,https://ir.cwi.nl/pub/9717,journal,"B.J. Lageweg,J.M. Anthonisse"
W1592247819,Using a graph rewriting system for databases,1988-01-01,en,Department of Computer Science [CS],false,closed,https://www.narcis.nl/publication/RecordID/oai%3Acwi.nl%3A6020,journal,"C.A. van deBerg,Martin Kersten,Arno Siebes"
W1592259465,Bipartite graph labeling for the subcircuit recognition problem,2002-11-13,en,,false,closed,https://doi.org/10.1109/icecs.2001.957450,article,Nikolay Rubanov
W15923056,Using inverted trees for updating graph properties. Technical report,1985-05-01,en,,false,closed,https://www.osti.gov/scitech/biblio/6368355-using-inverted-trees-updating-graph-properties-technical-report,article,"I. V. Ramakrishnan,Shaunak Pawagi"
W1592360969,A fast projected fixed-point algorithm for large graph matching,2016-07-09,en,Pattern Recognition,true,green,http://arxiv.org/pdf/1207.1114.pdf,journal,"Yao Lu,Cheng‐Lin Liu,Kaizhu Huang"
W1592720058,Short vertex disjoint paths and multiconnectivity in random graphs: Reliable network computing,1994-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-58201-0_94,book series,"Moti Yung,Sotiris Nikoletseas,Krishna V. Palem,Paul G. Spirakis"
W1592855421,An Algorithm for Finding Three Dimensional Symmetry in Series Parallel Digraphs,2000-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-40996-3_23,book series,"Seok-Hee Hong,Peter Eades"
W1593284278,Multilevel spectral clustering : graph partitions and image segmentation,2008-01-01,en,,false,closed,https://dspace.mit.edu/handle/1721.1/45275,dissertation,Tian Fook Kong
W1593868476,Managing large graphs on multi-cores with graph awareness,2012-06-13,en,USENIX Annual Technical Conference,false,closed,https://www.microsoft.com/en-us/research/wp-content/uploads/2012/06/grace.pdf,conference,"Frank McSherry,Maya Haridasan,Lidong Zhou,Vijayan Prabhakaran,Ming Wu,Xuetian Weng"
W1593961019,Orthogonal drawing of high degree graphs with small area and few bends,1997-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-63307-3_74,book series,"Achilleas Papakostas,Ioannis G. Tollis"
W1593971631,NYNN: An in-memory distributed storage system for massive graph analysis,2015-03-01,en,,false,closed,https://doi.org/10.1109/icaci.2015.7184735,article,"Wei Zhou,Panfeng Ran,Jizhong Han"
W1594073672,Application of genetic algorithms in graph matching,1994-01-01,en,,false,closed,https://doi.org/10.1109/icnn.1994.374829,article,"M. Krcmar,Atam P. Dhawan"
W1594098942,Efficient Mining of Minimal Distinguishing Subgraph Patterns from Graph Databases,2008-05-10,en,Springer eBooks,false,closed,https://doi.org/10.1007/978-3-540-68125-0_114,ebook platform,"Jianyong Wang,Lizhu Zhou,Zhiping Zeng"
W1596037964,A bibliography of graph equations,1979-12-01,en,Journal of Graph Theory,false,closed,https://doi.org/10.1002/jgt.3190030402,journal,"Slobodan K. Simić,Dragoš Cvetković"
W1596340138,Errata: Geometric representations of graphs,1995-01-01,en,Linear and Multilinear Algebra,false,closed,https://www.narcis.nl/publication/RecordID/oai%3Apure.tue.nl%3Apublications%2F9bc2cbc8-2cca-454c-a3b7-50dd9b15bfa7,journal,J.J. Seidel
W1596370873,Distributed Approximation Algorithms for Finding 2-Edge-Connected Subgraphs,2008-04-11,en,Springer eBooks,false,closed,https://doi.org/10.1007/978-3-540-77096-1_12,ebook platform,"Katharina Rupp,Peter Merz,Sven O. Krumke,Tim Nonner"
W1597508330,Gpu gems 2: programming techniques for high-performance graphics and general-purpose computation,2005-03-03,en,High Performance Graphics,false,closed,https://dl.acm.org/citation.cfm?id=1062395,conference,"Matt Pharr,Randima Fernando"
W1597708345,Development of a GIFTS plotting package compatible with either PLOT10 or IBM/DSM graphidcs.,1983-01-01,en,,false,closed,https://calhoun.nps.edu/bitstream/10945/19746/1/developmentofgif00pick.pdf,article,Thomas R. Pickles
W1598132004,Top-k correlated subgraph query for data streams,2012-12-01,en,,false,closed,,article,"Shirui Pan,Xingquan Zhu,Meng Fang"
W1598407613,Parallel view materialization with dynamic load balancing: A graph theoretic approach,1996-09-01,en,,false,closed,https://conservancy.umn.edu/handle/11299/3001,article,"S. Sundar Sarkar,Sudeshna Sarkar"
W1598613520,Variable neighborhood search for extremal graphs 3,2001-10-01,en,Linear and Multilinear Algebra,false,closed,https://doi.org/10.1080/03081080108818690,journal,"Dragoš Cvetković,Gilles Caporossi,Pierre Hansen,Aleksandar Simić"
W1598633555,Graph automata for linear graph languages,1996-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-61228-9_97,book series,"Franz J. Brandenburg,K. Skodinis"
W1598654856,Enabling scalable social group analytics via hypergraph analysis systems,2015-07-06,en,IEEE International Conference on Cloud Computing Technology and Science,false,closed,http://mesh.cs.umn.edu/papers/hotcloud15.pdf,conference,"Benjamin Heintz,Abhishek Chandra"
W1599127516,Finding the k-Most Abnormal Subgraphs from a Single Graph,2009-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/978-3-642-04747-3_37,book series,"Jianbin Wang,Bin-Hui Chou,Einoshin Suzuki"
W1600145196,Hypergraph matching based on Marginalized Constrained Compatibility,2012-11-01,en,Deleted Journal,false,closed,http://dblp.uni-trier.de/db/conf/icpr/icpr2012.html#SuDRH12,journal,"Peng Ren,Edwin R. Hancock,Su Jiang,Le Dong"
W1600543584,A graph-model analysis of computer communications protocols.,1974-01-01,en,,false,closed,https://dl.acm.org/citation.cfm?id=906940,article,J. Postel
W1600754422,Scaling graph community detection on the Tilera many-core architecture,2014-12-01,en,,false,closed,https://doi.org/10.1109/hipc.2014.7116708,article,"Mahantesh Halappanavar,Ananth Kalyanaraman,Daniel Chavarría-Miranda"
W1600929951,Network security and the graphical representation model,1990-01-01,en,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),true,green,https://www.osti.gov/biblio/6637935,repository,"L. Stolz,J.S. Dreicer,W.A. Smith"
W1601492989,Parallel garbage collection for graph machines,1987-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-18420-1_59,book series,Ashoke Deb
W1601726608,"Review of ""The boost graph library",2003-03-01,fr,ACM SIGSOFT Software Engineering Notes,false,closed,https://doi.org/10.1145/638750.638764,journal,Jim Law
W1601745634,An Approximation Algorithm for Embedding a Directed Hypergraph on a Ring,2005-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/11496199_42,book series,"Kang Li,Lusheng Wang"
W1601799968,CGMgraph/CGMlib: Implementing and Testing CGM Graph Algorithms on PC Clusters,2003-01-01,en,Lecture notes in computer science,false,closed,http://www.scs.carleton.ca/~achan/papers/EuroPVMMPI.pdf,book series,"Albert P.C. Chan,Frank Dehne"
W1601881764,On searching of special classes of mazes and finite embedded graphs,1984-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/bfb0030310,book series,"Armin Hemmerling,Klaus Kriegel"
W1602013550,PIGEON: Progress indicator for subgraph queries,2015-04-01,en,,false,closed,https://doi.org/10.1109/icde.2015.7113409,article,"Zhe Fan,Byron Choi,Shuigeng Zhou,Xiaojing Xie,Peipei Yi,Sourav S. Bhowmick"
W1602353246,Low-Complexity Exploration in Utility Hypergraphs (Preprint),2015-03-15,en,IPSJ Journal,false,closed,http://ci.nii.ac.jp/naid/110009884089,journal,"Takayuki Itō,Rafik Hadfi"
W1602474204,Achieving up to zero communication delay in BSP-based graph processing via vertex categorization,2015-08-01,en,,false,closed,https://doi.org/10.1109/nas.2015.7255213,article,"Xunchao Chen,Xuhong Zhang,Dezhi Han,Jun Wang,Tyler Lukasiewicz,Ruijun Wang"
W1602537799,An algorithm for finding many disjoint monochromatic edges in a complete 2-colored geometric graph,1996-04-09,en,,false,closed,https://espace.library.uq.edu.au/view/UQ:299208,article,"János Pach,Gyula Károlyi,G. Tóth,Gábor Tardos"
W160256453,The current status of the generalised moore graph problem,1979-01-01,en,Lecture notes in mathematics,false,closed,https://doi.org/10.1007/bfb0102681,book series,"B. D. McKay,R. G. Stanton"
W1603307478,Hyperbolic graph generator,2015-06-07,en,Computer Physics Communications,true,hybrid,https://www.sciencedirect.com/science/article/am/pii/S0010465515002088,journal,"Rodrigo Aldecoa,Dmitri Krioukov,Chiara Orsini"
W1604183269,"Computeranimation, Hyperrealismus, Super-Graphikrechner — zu den Möglichkeiten heutiger Computergraphik",1989-01-01,de,Informatik-Fachberichte,false,closed,https://doi.org/10.1007/978-3-642-75163-9_2,book series,Heinrich Müller
W1605058269,Accelerated geometric queries and physical simulation using graphics processors,2004-11-08,en,,false,closed,https://doi.org/10.1109/pccga.2004.1348332,article,Ming C. Lin
W1605754664,Spectral matching of bipartite graphs,2003-01-01,en,Hybrid Intelligent Systems,false,closed,https://dblp.uni-trier.de/db/conf/his/his2003.html#Srinivasan03,conference,S. Srinivasan
W1605955342,The acyclic subgraph problem,1973-01-01,en,Stichting Mathematisch Centrum. Mathematische Besliskunde,false,closed,https://openaccess.leidenuniv.nl/handle/1887/2116,journal,H. W. Lenstra
W16060237,A PTAS for Embedding Hypergraph in a Cycle (Extended Abstract),2004-01-01,en,"International Colloquium on Automata, Languages and Programming",false,closed,http://ir.iscas.ac.cn/handle/311060/13006,conference,"Xiaotie Deng,Guojun Li"
W1606040362,ANIGRAF: An interactive system for the animation of graph rewriting systems with priorities,1991-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-53904-2_117,book series,Michel Billaud
W1606053579,Partial residual graphs for linear regression,1992-01-01,en,Stata technical bulletin,false,closed,https://ideas.repec.org/a/tsj/stbull/y1992v1i5gr9.html,journal,Joseph M. Hilbe
W1606205055,"Improved simulated annealing, Boltzmann machine, and attributed graph matching",1990-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-52255-7_36,book series,"Erkki Oja,Lei Xu"
W1606686027,Spatial graphlet matching kernel for recognizing aerial image categories,2012-01-01,en,Deleted Journal,false,closed,http://dblp.uni-trier.de/db/conf/icpr/icpr2012.html#ZhangSSLWTBC12,journal,"Luming Zhang,Chun Chen,Jiajun Bu,Dacheng Tao,Yinting Wang,Xiao Liu,Sun Li,Mingli Song"
W1607001685,Specification of error distances for graphs by precedence graph grammars and fast recognition of similarity,1987-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-17218-1_47,book series,Manfred Kaul
W1608132493,Linear-time counting algorithms for independent sets in chordal graphs,2005-01-01,en,,false,closed,http://ci.nii.ac.jp/naid/120000861249,article,"Ryuhei Uehara,Takeaki Uno,Yoshio Okamoto"
W161083086,The graph labeling model and its application to the problem of edge linking,1983-01-01,en,,false,closed,https://deepblue.lib.umich.edu/handle/2027.42/4575?show=full,article,Marc David. Diamond
W161183723,Mining Minimal Contrast Subgraph Patterns,2006-01-01,en,SIAM International Conference on Data Mining,false,closed,https://doi.org/10.1137/1.9781611972764.76,conference,"James E. Bailey,Roger Ming Hieng Ting"
W1617967967,Propagation Connectivity of Random Hypergraphs,2012-01-16,en,The Electronic Journal of Combinatorics,true,diamond,https://www.combinatorics.org/ojs/index.php/eljc/article/download/v19i1p17/pdf,journal,"Amin Coja‐Oghlan,Osamu Watanabe,Mikael Onsjö"
W1619149558,A new algebraic approach to finding all simple paths and cycles in undirected graphs,2015-08-01,en,,false,closed,https://doi.org/10.1109/icinfa.2015.7279596,article,"Chengjin Zhang,Runtao Yang,Rui Gao"
W1619351767,Bounding the edge cover time of random walks on graphs,1996-06-03,en,,false,closed,http://smartech.gatech.edu/handle/1853/28953,dissertation,Eric R. Bussian
W161940899,"Fast parallel algorithms for graph-theoretic problems: matching, coloring and partitioning (nc, vizing, rnc, brooks, multigraph)",1985-01-01,en,,false,closed,https://dl.acm.org/citation.cfm?id=912601,article,Howard Karloff
W1619417878,Representation and manipulation of heterogenous graph data objects,1990-01-01,en,,false,closed,http://dl.acm.org/citation.cfm?id=101541,article,George Ren-Zheng Wang
W1622504165,The polynomial algorithm for graphs' isomorphism testing,2002-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/math/0202085,repository,Aleksandr Golubchik
W1623094248,Representation and recognition of pictorial graphs using structural isomorphism,1989-07-18,en,International Conference on Image Processing,false,closed,http://ieeexplore.ieee.org/document/132100/,conference,Kuo Chin Fan
W1629609983,Isomorphism of graphs-a polynomial test,2005-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/cs/0507014,repository,Moshe Schwartz
W1631779537,Some studies in pathos graphs[MatSciRep: 88],1977-01-01,en,,false,closed,https://www.imsc.res.in/xmlui/handle/123456789/286,article,B. R. Gudagudi
W163370704,Acyclic Digraph と Graph の Acyclic Orientation に関するいくつかの話題(グラフ理論とその応用),1982-10-01,en,数理解析研究所講究録,false,closed,http://ci.nii.ac.jp/naid/110006569349,journal,"守正 土屋,弘 成嶋,博 恵羅"
W1634339600,Decomposition Techniques for Subgraph Matching,2008-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/0805.1030,repository,"Stéphane Zampelli,Martin Mann,Yves Deville,Rolf Backofen"
W1635570243,Review of Similarity Matrices and Application to Subgraph Matching (abstract),2010-01-01,en,,false,closed,https://dial.uclouvain.be/pr/boreal/object/boreal:91878,article,"Paul Van Dooren,Thomas Cason,Pierre-Antoine Absil"
W1635636412,A new algorithm for extracting a small representative subgraph from a very large graph,2012-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/1207.4825,repository,"Harish Sethu,Xiaoyu Chu"
W1638327859,GraphFitI - A computer program for graphical chain models,2000-01-01,en,,false,closed,https://epub.ub.uni-muenchen.de/1610/index.html,article,"Angelika Blauth,Iris Pigeot"
W163972299,Spectral and probabilistic methods inplanted random graphs models,2012-01-01,en,,false,closed,http://publications.lib.chalmers.se/records/fulltext/162313.pdf,dissertation,Anders Martinsson
W1642511693,CG: A graph drawing system using graph-grammar parsing,1995-01-01,,Lecture notes in computer science,true,bronze,https://link.springer.com/content/pdf/10.1007/3-540-58950-3_380.pdf,book series,"Fwu-Shan Shieh,C. L. McCreary,Helen Gill"
W1642685763,Notes on geometric graph theory,1991-12-20,en,DIMACS series in discrete mathematics and theoretical computer science,false,closed,https://doi.org/10.1090/dimacs/006/19,book series,János Pach
W164299629,GraphPak: a 2D graphics class library,1992-01-02,en,"John Wiley & Sons, Inc. eBooks",false,closed,http://dl.acm.org/citation.cfm?id=128881,ebook platform,"Martin Fong,Nancy Knolle Craighill"
W164405381,TclDG: a Tcl extension for dynamic graphs,1996-07-10,en,,false,closed,https://dblp.uni-trier.de/db/conf/tcltk/tcltk1996.html#EllsonN96,article,"J. Ellson,Stephen C. North"
W1645064312,Tight and simple Web graph compression,2010-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/1006.0809,repository,"Szymon Grabowski,Wojciech Bieniecki"
W164539447,Selected topics on applications of graph spectra,2011-01-01,en,,false,closed,http://ci.nii.ac.jp/ncid/BB04981629,book,"Dragoš Cvetković,Iván Gutman"
W164553197,K Hops Frequent Subgraphs Mining for Large Attribute Graph,2013-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/978-3-642-37401-2_9,book series,"Ying Zhang,Xiaojie Yuan,Yanlong Wen,Simeng Jin,Xiangyu Hu,Haiwei Zhang"
W1645940351,A novel and efficient algorithm for scanning all minimal cutsets of a graph,2002-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/math/0211436,repository,"Omid Reza Marouzi,Ahmad R. Sharafat"
W1649798801,Discovering near symmetry in graphs,2007-07-22,en,National Conference on Artificial Intelligence,false,closed,https://aaaipress.org/Papers/AAAI/2007/AAAI07-065.pdf,conference,"Julie Porteous,Derek Long,Maria Fox"
W1649819934,Improvements to Ullmann's Algorithm for the Subgraph Isomorphism Problem,2015-07-05,en,International Journal of Pattern Recognition and Artificial Intelligence,false,closed,https://doi.org/10.1142/s0218001415500251,journal,"Uroš Čibej,Jurij Mihelič"
W1650040335,Structural isomorphism of pictorial graphs,2003-01-13,en,,false,closed,https://doi.org/10.1109/secon.1989.132466,article,Kuo‐Chin Fan
W165119522,Mining Discriminative Subgraph Patterns from Structural Data,2013-09-24,en,Studies in big data,false,closed,https://doi.org/10.1007/978-3-642-40837-3_4,book series,"Wei Wang,Ning Jin"
W165407004,Directed hypergraphs: Data structures and applications,2005-11-22,en,Springer eBooks,false,closed,https://doi.org/10.1007/bfb0026111,ebook platform,Giorgio Ausiello
W1657157331,A large-scale and fault-tolerant approach of subgraph mining using density-based partitioning,2012-11-30,en,arXiv (Cornell University),false,closed,http://arxiv.org/pdf/1212.0017.pdf,repository,"Sabeur Aridhi,Laurent d’Orazio,Mondher Maddouri,Engelbert Mephu Nguifo"
W1657873466,Multiple relational graphs mapping using genetic algorithms,2002-11-13,en,,false,closed,https://doi.org/10.1109/cec.2001.934261,article,"Ponnuthurai Nagaratnam Suganthan,K.G. Khoo"
W165955997,On Speeding up Frequent Approximate Subgraph Mining,2012-01-01,en,Lecture notes in computer science,true,bronze,https://link.springer.com/content/pdf/10.1007/978-3-642-33275-3_39.pdf,book series,"Niusvel Acosta-Mendoza,José E. Medina-Pagola,Andrés Gago-Alonso"
W165975691,Typed feature structure generalization by incremental graph copying,1993-01-01,en,Ellis Horwood eBooks,false,closed,http://dl.acm.org/citation.cfm?id=197462.197471,ebook platform,Kiyoshi Kogure
W1661355184,How to calculate the main characteristics of random graphs - a new approach,2003-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/cond-mat/0308629,repository,"Janusz A. Hołyst,Agata Fronczak,Piotr Fronczak"
W1661777882,Active exploration for large graphs,2015-08-28,en,Data Mining and Knowledge Discovery,false,closed,https://doi.org/10.1007/s10618-015-0424-z,journal,"Meng Fang,Xingquan Zhu,Jie Yin"
W1662657416,Elements of graphing data. By william s. Cleveland.,1986-01-15,en,Applied Optics,false,closed,http://europepmc.org/abstract/MED/18231161,journal,Franklin S. Harris
W1664497078,Lattice simulation on graphics cards,2006-12-18,en,Proceedings of XXIVth International Symposium on Lattice Field Theory — PoS(LAT2006),true,hybrid,https://pos.sissa.it/032/034/pdf,journal,Dániel Nógrádi
W1668003547,A new class of reconstructible graphs,2005-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/math/0506246,repository,Tetsuya Hosaka
W1668075440,Solving the Maximum-Weight Connected Subgraph Problem to Optimality,2014-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/1409.5308,repository,"Mohammed El-Kebir,Gunnar W. Klau"
W1668413102,Similarity matrices for colored graphs,2009-11-01,en,Bulletin of the Belgian Mathematical Society - Simon Stevin,true,hybrid,https://doi.org/10.36045/bbms/1257776243,journal,"Catherine Fraikin,Paul Van Dooren"
W1669094309,Fast depth-based subgraph kernels for unattributed graphs,2015-08-19,en,Pattern Recognition,true,green,https://eprints.whiterose.ac.uk/92418/1/PR_D_14_00925R1.pdf,journal,"Edwin R. Hancock,Lu Bai"
W1669161216,Analysis of Subgraph-Centric Distributed Shortest Path Algorithm,2015-05-01,en,,false,closed,https://doi.org/10.1109/ipdpsw.2015.87,article,"Ravikant Dindokar,Neel Choudhury,Yogesh Simmhan"
W1673545228,Using graph partitioning to discover regions of correlated spatio-temporal change in evolving graphs,2009-10-14,en,Intelligent Data Analysis,false,closed,https://doi.org/10.3233/ida-2009-0392,journal,"Jeffrey Chan,James Bailey,Christopher Leckie"
W167435155,Improvement of Messmer’s Approach to Subgraph Isomorphism Detection,2005-01-01,en,,false,closed,https://www.ieice.org/iss/de/DEWS/DEWS2005/procs/papers/5B-i8.pdf,article,"Kaoru Katayama,Hiroshi Ishikawa,Manabu Ohta,Shotaro Nishimura"
W1677817168,Subgraph isomorphism detection in polynomial time on preprocessed model graphs,1996-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/3-540-60793-5_91,book series,"B. T. Messmer,Horst Bunke"
W167829540,Distributed frequent subgraph mining in the cloud,2013-11-29,en,HAL (Le Centre pour la Communication Scientifique Directe),true,green,https://theses.hal.science/tel-00951350/document,repository,Sabeur Aridhi
W1681695780,Heuristic to reduce the complexity of complete bipartite graphs to accelerate the search for maximum weighted matchings with small error,2003-01-01,en,arXiv (Cornell University),true,green,https://arxiv.org/abs/cs/0306123,repository,Daniel Etzold
W1683191055,Hypergraph grammars: transformational and algorithmic aspects,1992-05-01,en,"Journal of automata, languages and combinatorics",false,closed,https://dblp.uni-trier.de/db/journals/eik/eik28.html#Habel92,journal,Annegret Habel
W1684557756,Recognizing components of handwritten characters by attributed relational graphs with stable features,1997-01-01,en,,false,closed,https://doi.org/10.1109/icdar.1997.620577,article,"Xingyuan Li,Weon-Geun Oh,Wen Gao,Jiarong Hong"
W1693775031,"Cubic 1-fault-tolerant hamiltonian graphs, Globally 3*-connected graphs, and Super 3-spanning connected graphs",2013-07-01,en,Ars Combinatoria,false,closed,https://dblp.uni-trier.de/db/journals/arscom/arscom110.html#KaoHHH13,journal,"Shin-Shin Kao,Hua‐Min Huang,Kung-Ming Hsu,Lih‐Hsing Hsu"
W1695585490,"Regions, distances and graphs",2006-11-22,en,,false,closed,https://difusion.ulb.ac.be/vufind/Record/ULB-DIPOT:oai:dipot.ulb.ac.be:2013/210808/Details,article,"Sébastien Collette,Jean Cardinal"
W1699455313,Relevant subgraph extraction from random walks in a graph,2006-01-01,en,,false,closed,https://dial.uclouvain.be/pr/boreal/object/boreal:109752,article,"Grégoire Dooms,Jérôme Callut,Pierre Dupont,Yves Deville,Jean-Noël Monette"
W1700632237,Online hand-sketched graphics recognition based on attributed relational graph matching,2002-11-07,en,,false,closed,https://doi.org/10.1109/wcica.2000.862507,article,"Xie Wei-xin,Bing Yang,Changhua Li"
W1701630220,Elimination des symétries pour l'appariement de graphes,2006-01-01,fr,,false,closed,http://becool.info.ucl.ac.be/pub/papers/jfpc2006_symmetrie.pdf,article,"Pierre Dupont,Stéphane Zampelli,Yves Deville"
W170411049,Selection of key buses for voltage scheduling using graph theory,2005-12-22,en,,false,closed,https://doi.org/10.1109/naps.2005.1560557,article,"Ghadir Radman,Mukul Shukla"
W1706263783,Big graph search: challenges and techniques,2015-05-04,en,Frontiers of Computer Science,false,closed,https://arxiv.org/pdf/1411.4266,journal,"Shuai Ma,Jinpeng Huai,Xuelian Lin,Chunming Hu,Jia Li"
W1715358615,The combination of spatial access methods and computational geometry in geographic database systems,1992-01-01,en,Lecture notes in computer science,false,closed,https://epub.ub.uni-muenchen.de/4251/1/28.pdf,book series,"Ralf Schneider,Hans‐Peter Kriegel,Thomas Brinkhoff"
W1721195207,Authenticated Subgraph Similarity Searchin Outsourced Graph Databases,2014-04-11,en,IEEE Transactions on Knowledge and Data Engineering,false,closed,https://doi.org/10.1109/tkde.2014.2316818,journal,"Yün Peng,Zhe Fan,Jianliang Xu,Sourav S. Bhowmick,Byron Choi"
W1721859193,A graph representation of a semi-join program and its optimization,1982-01-01,en,,false,closed,https://research.library.mun.ca/7558/,dissertation,Lydia Lai-Chu Luk
W1724674912,Data association and graph analytical processing of hard and soft intelligence data,2013-07-09,en,International Conference on Information Fusion,false,closed,http://dblp.uni-trier.de/db/conf/fusion/fusion2013.html#DateGKNS13,conference,"Ketan Date,Geoff Gross,Sushant S. Khopkar,Kedar Sambhoos,Rakesh Nagi"
W1725299361,"Joint spectral radius, path-complete graphs, and semidefinite programming",2012-01-01,en,,false,closed,https://dial.uclouvain.be/pr/boreal/object/boreal:121476,article,"Mardavij Roozbehani,Amir Ali Ahmadi,Raphaël M. Jungers,Pablo A. Parrilo"
W1726433962,Computing paths in large Cayley graphs and cryptanalytic applications,2011-01-01,en,,false,closed,https://dial.uclouvain.be/pr/boreal/object/boreal:120083,article,Christophe Petit
W1734559267,Symmetry Breaking in Subgraph Pattern Matching,2007-01-01,en,,false,closed,http://www.info.ucl.ac.be/~pdupont/pdupont/pdf/FTCP_Symmetries_07.pdf,other,"Stéphane Zampelli,Pierre Dupont,Yves Deville"
W1735683409,Filtering for Subgraph Isomorphism,2007-10-09,en,Springer eBooks,false,closed,https://doi.org/10.1007/978-3-540-74970-7_51,ebook platform,"Sébastien Sorlin,Christine Solnon,Pierre Dupont,Stéphane Zampelli,Yves Deville"
W173675393,A Bag-of-Paths Based Serialized Subgraph Matching for Symbol Spotting in Line Drawings,2011-01-01,en,Lecture notes in computer science,false,closed,https://doi.org/10.1007/978-3-642-21257-4_77,book series,"Josep Lladós,Anjan Dutta,Umapada Pal"
W1737800760,Measures on graphs : from similarity to density,2014-01-01,en,,false,closed,https://dial.uclouvain.be/pr/boreal/object/boreal:161671,article,Mathieu Senelle
W1739013558,Bypass strong V-structures and find an isomorphic labelled subgraph in linear time,1995-01-01,en,Lecture notes in computer science,true,green,https://refubium.fu-berlin.de/bitstream/fub188/18557/1/1994_08.pdf,book series,Heiko Dörr
W1739285698,Multi-graph-view subgraph mining for graph classification,2015-09-21,en,Knowledge and Information Systems,false,closed,https://opus.lib.uts.edu.au/bitstream/10453/43957/4/KAIS_ICDM.Hill.pdf,journal,"Jia Wu,Xingquan Zhu,Zhibin Hong,Chengqi Zhang,Zhihua Cai,Shirui Pan"
W1741191241,Filtrage pour l'isomorphisme de sous-graphe,2007-06-05,fr,,false,closed,,article,"Sébastien Sorlin,Yves Deville,Stéphane Zampelli,Christine Solnon,Pierre Dupont"
